filename,material_id,cif
RockSalt_HgO.cif,224,"data_image0
_chemical_formula_structural       Hg4O4
_chemical_formula_sum              ""Hg4 O4""
_cell_length_a       4.60767
_cell_length_b       4.60767
_cell_length_c       4.60767
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Hg  Hg1       1.0  0.00000  0.00000  0.00000  1.0000
  Hg  Hg2       1.0  0.00000  0.50000  0.50000  1.0000
  Hg  Hg3       1.0  0.50000  0.00000  0.50000  1.0000
  Hg  Hg4       1.0  0.50000  0.50000  0.00000  1.0000
  O   O1        1.0  0.50000  0.50000  0.50000  1.0000
  O   O2        1.0  0.50000  0.00000  0.00000  1.0000
  O   O3        1.0  0.00000  0.50000  0.00000  1.0000
  O   O4        1.0  0.00000  0.00000  0.50000  1.0000
"
NickelArsenide_MnO.cif,530,"data_image0
_chemical_formula_structural       Mn2O2
_chemical_formula_sum              ""Mn2 O2""
_cell_length_a       2.75563
_cell_length_b       2.75563
_cell_length_c       5.04834
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Mn  Mn1       1.0  0.00000  0.00000  0.00000  1.0000
  Mn  Mn2       1.0  1.00000  1.00000  0.50000  1.0000
  O   O1        1.0  0.33333  0.66667  0.25000  1.0000
  O   O2        1.0  0.66667  0.33333  0.75000  1.0000
"
NickelArsenide_GeO.cif,297,"data_image0
_chemical_formula_structural       Ge2O2
_chemical_formula_sum              ""Ge2 O2""
_cell_length_a       2.85033
_cell_length_b       2.85033
_cell_length_c       5.08836
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Ge  Ge1       1.0  0.00000  0.00000  0.00000  1.0000
  Ge  Ge2       1.0  1.00000  1.00000  0.50000  1.0000
  O   O1        1.0  0.33333  0.66667  0.25000  1.0000
  O   O2        1.0  0.66667  0.33333  0.75000  1.0000
"
Rutile_PtO2.cif,394,"data_image0
_chemical_formula_structural       Pt2O4
_chemical_formula_sum              ""Pt2 O4""
_cell_length_a       4.67297
_cell_length_b       4.67297
_cell_length_c       3.05347
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Pt  Pt1       1.0  0.00000  0.00000  0.00000  1.0000
  Pt  Pt2       1.0  0.50000  0.50000  0.50000  1.0000
  O   O1        1.0  0.30000  0.30000  0.00000  1.0000
  O   O2        1.0  0.70000  0.70000  0.00000  1.0000
  O   O3        1.0  0.20000  0.80000  0.50000  1.0000
  O   O4        1.0  0.80000  0.20000  0.50000  1.0000
"
CaesiumChloride_GaO.cif,130,"data_image0
_chemical_formula_structural       GaO
_chemical_formula_sum              ""Ga1 O1""
_cell_length_a       2.64787
_cell_length_b       2.64787
_cell_length_c       2.64787
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Ga  Ga1       1.0  0.00000  0.00000  0.00000  1.0000
  O   O1        1.0  0.50000  0.50000  0.50000  1.0000
"
NickelArsenide_MgO.cif,321,"data_image0
_chemical_formula_structural       Mg2O2
_chemical_formula_sum              ""Mg2 O2""
_cell_length_a       3.03973
_cell_length_b       3.03973
_cell_length_c       5.16841
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Mg  Mg1       1.0  0.00000  0.00000  0.00000  1.0000
  Mg  Mg2       1.0  1.00000  1.00000  0.50000  1.0000
  O   O1        1.0  0.33333  0.66667  0.25000  1.0000
  O   O2        1.0  0.66667  0.33333  0.75000  1.0000
"
ZincBlende_TlO.cif,434,"data_image0
_chemical_formula_structural       Tl4O4
_chemical_formula_sum              ""Tl4 O4""
_cell_length_a       4.92898
_cell_length_b       4.92898
_cell_length_c       4.92898
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Tl  Tl1       1.0  0.00000  0.00000  0.00000  1.0000
  Tl  Tl2       1.0  0.00000  0.50000  0.50000  1.0000
  Tl  Tl3       1.0  0.50000  0.00000  0.50000  1.0000
  Tl  Tl4       1.0  0.50000  0.50000  0.00000  1.0000
  O   O1        1.0  0.25000  0.25000  0.25000  1.0000
  O   O2        1.0  0.75000  0.75000  0.25000  1.0000
  O   O3        1.0  0.75000  0.25000  0.75000  1.0000
  O   O4        1.0  0.25000  0.75000  0.75000  1.0000
"
NickelArsenide_HgO.cif,51,"data_image0
_chemical_formula_structural       Hg2O2
_chemical_formula_sum              ""Hg2 O2""
_cell_length_a       3.08708
_cell_length_b       3.08708
_cell_length_c       5.18842
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Hg  Hg1       1.0  0.00000  0.00000  0.00000  1.0000
  Hg  Hg2       1.0  1.00000  1.00000  0.50000  1.0000
  O   O1        1.0  0.33333  0.66667  0.25000  1.0000
  O   O2        1.0  0.66667  0.33333  0.75000  1.0000
"
Spinel_RhRh2O4.cif,262,"data_image0
_chemical_formula_structural       Rh24O32
_chemical_formula_sum              ""Rh24 O32""
_cell_length_a       8.35142
_cell_length_b       8.35142
_cell_length_c       8.35142
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Rh  Rh1       1.0  0.50000  0.50000  0.50000  1.0000
  Rh  Rh2       1.0  0.50000  0.00000  0.00000  1.0000
  Rh  Rh3       1.0  0.00000  0.00000  0.50000  1.0000
  Rh  Rh4       1.0  0.00000  0.50000  0.00000  1.0000
  Rh  Rh5       1.0  0.25000  0.75000  0.25000  1.0000
  Rh  Rh6       1.0  0.75000  0.75000  0.75000  1.0000
  Rh  Rh7       1.0  0.75000  0.25000  0.25000  1.0000
  Rh  Rh8       1.0  0.25000  0.25000  0.75000  1.0000
  Rh  Rh9       1.0  0.12500  0.12500  0.12500  1.0000
  Rh  Rh10      1.0  0.87500  0.37500  0.62500  1.0000
  Rh  Rh11      1.0  0.37500  0.62500  0.87500  1.0000
  Rh  Rh12      1.0  0.62500  0.87500  0.37500  1.0000
  Rh  Rh13      1.0  0.37500  0.87500  0.62500  1.0000
  Rh  Rh14      1.0  0.87500  0.62500  0.37500  1.0000
  Rh  Rh15      1.0  0.62500  0.37500  0.87500  1.0000
  Rh  Rh16      1.0  0.12500  0.62500  0.62500  1.0000
  Rh  Rh17      1.0  0.87500  0.87500  0.12500  1.0000
  Rh  Rh18      1.0  0.37500  0.12500  0.37500  1.0000
  Rh  Rh19      1.0  0.37500  0.37500  0.12500  1.0000
  Rh  Rh20      1.0  0.87500  0.12500  0.87500  1.0000
  Rh  Rh21      1.0  0.62500  0.12500  0.62500  1.0000
  Rh  Rh22      1.0  0.12500  0.87500  0.87500  1.0000
  Rh  Rh23      1.0  0.12500  0.37500  0.37500  1.0000
  Rh  Rh24      1.0  0.62500  0.62500  0.12500  1.0000
  O   O1        1.0  0.36260  0.36260  0.36260  1.0000
  O   O2        1.0  0.63740  0.13740  0.86260  1.0000
  O   O3        1.0  0.13740  0.86260  0.63740  1.0000
  O   O4        1.0  0.86260  0.63740  0.13740  1.0000
  O   O5        1.0  0.11260  0.61260  0.38740  1.0000
  O   O6        1.0  0.88740  0.88740  0.88740  1.0000
  O   O7        1.0  0.61260  0.38740  0.11260  1.0000
  O   O8        1.0  0.38740  0.11260  0.61260  1.0000
  O   O9        1.0  0.61260  0.11260  0.38740  1.0000
  O   O10       1.0  0.11260  0.38740  0.61260  1.0000
  O   O11       1.0  0.38740  0.61260  0.11260  1.0000
  O   O12       1.0  0.13740  0.63740  0.86260  1.0000
  O   O13       1.0  0.63740  0.86260  0.13740  1.0000
  O   O14       1.0  0.86260  0.13740  0.63740  1.0000
  O   O15       1.0  0.36260  0.86260  0.86260  1.0000
  O   O16       1.0  0.63740  0.63740  0.36260  1.0000
  O   O17       1.0  0.13740  0.36260  0.13740  1.0000
  O   O18       1.0  0.11260  0.11260  0.88740  1.0000
  O   O19       1.0  0.88740  0.38740  0.38740  1.0000
  O   O20       1.0  0.61260  0.88740  0.61260  1.0000
  O   O21       1.0  0.61260  0.61260  0.88740  1.0000
  O   O22       1.0  0.11260  0.88740  0.11260  1.0000
  O   O23       1.0  0.13740  0.13740  0.36260  1.0000
  O   O24       1.0  0.63740  0.36260  0.63740  1.0000
  O   O25       1.0  0.86260  0.36260  0.86260  1.0000
  O   O26       1.0  0.36260  0.63740  0.63740  1.0000
  O   O27       1.0  0.38740  0.88740  0.38740  1.0000
  O   O28       1.0  0.88740  0.11260  0.11260  1.0000
  O   O29       1.0  0.88740  0.61260  0.61260  1.0000
  O   O30       1.0  0.36260  0.13740  0.13740  1.0000
  O   O31       1.0  0.86260  0.86260  0.36260  1.0000
  O   O32       1.0  0.38740  0.38740  0.88740  1.0000
"
RheniumTrioxide_PdO3.cif,112,"data_image0
_chemical_formula_structural       PdO3
_chemical_formula_sum              ""Pd1 O3""
_cell_length_a       3.89848
_cell_length_b       3.89848
_cell_length_c       3.89848
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Pd  Pd1       1.0  0.00000  0.00000  0.00000  1.0000
  O   O1        1.0  0.00000  0.50000  0.00000  1.0000
  O   O2        1.0  0.00000  0.00000  0.50000  1.0000
  O   O3        1.0  0.50000  0.00000  0.00000  1.0000
"
AntiFluorite_Tc2O.cif,255,"data_image0
_chemical_formula_structural       Tc8O4
_chemical_formula_sum              ""Tc8 O4""
_cell_length_a       5.12355
_cell_length_b       5.12355
_cell_length_c       5.12355
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Tc  Tc1       1.0  0.25000  0.25000  0.25000  1.0000
  Tc  Tc2       1.0  0.75000  0.75000  0.25000  1.0000
  Tc  Tc3       1.0  0.75000  0.25000  0.75000  1.0000
  Tc  Tc4       1.0  0.25000  0.75000  0.75000  1.0000
  Tc  Tc5       1.0  0.25000  0.25000  0.75000  1.0000
  Tc  Tc6       1.0  0.75000  0.75000  0.75000  1.0000
  Tc  Tc7       1.0  0.25000  0.75000  0.25000  1.0000
  Tc  Tc8       1.0  0.75000  0.25000  0.25000  1.0000
  O   O1        1.0  0.00000  0.00000  0.00000  1.0000
  O   O2        1.0  0.00000  0.50000  0.50000  1.0000
  O   O3        1.0  0.50000  0.00000  0.50000  1.0000
  O   O4        1.0  0.50000  0.50000  0.00000  1.0000
"
CaesiumChloride_ReO.cif,208,"data_image0
_chemical_formula_structural       ReO
_chemical_formula_sum              ""Re1 O1""
_cell_length_a       2.67705
_cell_length_b       2.67705
_cell_length_c       2.67705
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Re  Re1       1.0  0.00000  0.00000  0.00000  1.0000
  O   O1        1.0  0.50000  0.50000  0.50000  1.0000
"
RockSalt_GeO.cif,118,"data_image0
_chemical_formula_structural       Ge4O4
_chemical_formula_sum              ""Ge4 O4""
_cell_length_a       4.35921
_cell_length_b       4.35921
_cell_length_c       4.35921
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Ge  Ge1       1.0  0.00000  0.00000  0.00000  1.0000
  Ge  Ge2       1.0  0.00000  0.50000  0.50000  1.0000
  Ge  Ge3       1.0  0.50000  0.00000  0.50000  1.0000
  Ge  Ge4       1.0  0.50000  0.50000  0.00000  1.0000
  O   O1        1.0  0.50000  0.50000  0.50000  1.0000
  O   O2        1.0  0.50000  0.00000  0.00000  1.0000
  O   O3        1.0  0.00000  0.50000  0.00000  1.0000
  O   O4        1.0  0.00000  0.00000  0.50000  1.0000
"
Wurtzite_PtO.cif,592,"data_image0
_chemical_formula_structural       Pt2O2
_chemical_formula_sum              ""Pt2 O2""
_cell_length_a       3.23546
_cell_length_b       3.23546
_cell_length_c       5.24225
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Pt  Pt1       1.0  0.33333  0.66667  0.00000  1.0000
  Pt  Pt2       1.0  0.66667  0.33333  0.50000  1.0000
  O   O1        1.0  0.33333  0.66667  0.37500  1.0000
  O   O2        1.0  0.66667  0.33333  0.87500  1.0000
"
RockSalt_CaO.cif,385,"data_image0
_chemical_formula_structural       Ca4O4
_chemical_formula_sum              ""Ca4 O4""
_cell_length_a       4.8105
_cell_length_b       4.8105
_cell_length_c       4.8105
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Ca  Ca1       1.0  0.00000  0.00000  0.00000  1.0000
  Ca  Ca2       1.0  0.00000  0.50000  0.50000  1.0000
  Ca  Ca3       1.0  0.50000  0.00000  0.50000  1.0000
  Ca  Ca4       1.0  0.50000  0.50000  0.00000  1.0000
  O   O1        1.0  0.50000  0.50000  0.50000  1.0000
  O   O2        1.0  0.50000  0.00000  0.00000  1.0000
  O   O3        1.0  0.00000  0.50000  0.00000  1.0000
  O   O4        1.0  0.00000  0.00000  0.50000  1.0000
"
Wurtzite_CuO.cif,33,"data_image0
_chemical_formula_structural       Cu2O2
_chemical_formula_sum              ""Cu2 O2""
_cell_length_a       3.04032
_cell_length_b       3.04032
_cell_length_c       4.91547
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cu  Cu1       1.0  0.33333  0.66667  0.00000  1.0000
  Cu  Cu2       1.0  0.66667  0.33333  0.50000  1.0000
  O   O1        1.0  0.33333  0.66667  0.37500  1.0000
  O   O2        1.0  0.66667  0.33333  0.87500  1.0000
"
CadmiumIodide_AsO2.cif,249,"data_image0
_chemical_formula_structural       AsO2
_chemical_formula_sum              ""As1 O2""
_cell_length_a       2.88504
_cell_length_b       2.88504
_cell_length_c       4.24576
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    120

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  As  As1       1.0  0.00000  0.00000  0.00000  1.0000
  O   O1        1.0  0.33333  0.66667  0.24000  1.0000
  O   O2        1.0  0.66667  0.33333  0.76000  1.0000
"
Fluorite_CsO2.cif,357,"data_image0
_chemical_formula_structural       Cs4O8
_chemical_formula_sum              ""Cs4 O8""
_cell_length_a       6.23908
_cell_length_b       6.23908
_cell_length_c       6.23908
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  Cs  Cs1       1.0  0.00000  0.00000  0.00000  1.0000
  Cs  Cs2       1.0  0.00000  0.50000  0.50000  1.0000
  Cs  Cs3       1.0  0.50000  0.00000  0.50000  1.0000
  Cs  Cs4       1.0  0.50000  0.50000  0.00000  1.0000
  O   O1        1.0  0.25000  0.25000  0.25000  1.0000
  O   O2        1.0  0.75000  0.75000  0.25000  1.0000
  O   O3        1.0  0.75000  0.25000  0.75000  1.0000
  O   O4        1.0  0.25000  0.75000  0.75000  1.0000
  O   O5        1.0  0.25000  0.25000  0.75000  1.0000
  O   O6        1.0  0.75000  0.75000  0.75000  1.0000
  O   O7        1.0  0.25000  0.75000  0.25000  1.0000
  O   O8        1.0  0.75000  0.25000  0.25000  1.0000
"
ZincBlende_KO.cif,506,"data_image0
_chemical_formula_structural       K4O4
_chemical_formula_sum              ""K4 O4""
_cell_length_a       6.15072
_cell_length_b       6.15072
_cell_length_c       6.15072
_cell_angle_alpha    90
_cell_angle_beta     90
_cell_angle_gamma    90

_space_group_name_H-M_alt    ""P 1""
_space_group_IT_number       1

loop_
  _space_group_symop_operation_xyz
  'x, y, z'

loop_
  _atom_site_type_symbol
  _atom_site_label
  _atom_site_symmetry_multiplicity
  _atom_site_fract_x
  _atom_site_fract_y
  _atom_site_fract_z
  _atom_site_occupancy
  K   K1        1.0  0.00000  0.00000  0.00000  1.0000
  K   K2        1.0  0.00000  0.50000  0.50000  1.0000
  K   K3        1.0  0.50000  0.00000  0.50000  1.0000
  K   K4        1.0  0.50000  0.50000  0.00000  1.0000
  O   O1        1.0  0.25000  0.25000  0.25000  1.0000
  O   O2        1.0  0.75000  0.75000  0.25000  1.0000
  O   O3        1.0  0.75000  0.25000  0.75000  1.0000
  O   O4        1.0  0.25000  0.75000  0.75000  1.0000
"
